User-ID;No-Of-Ratings;Age
35718;120;32.0
49154;120;41.0
51742;120;34.0
79556;120;27.0
136509;120;31.0
184424;120;44.0
198046;120;51.0
224249;120;34.0
271622;120;34.0
1435;119;36.0
8782;119;34.0
10354;119;15.0
96475;119;26.0
132544;119;38.0
158433;119;34.0
158606;119;72.0
181077;119;35.0
184279;119;29.0
216882;119;34.0
16601;118;40.0
20060;118;48.0
108752;118;31.0
161041;118;24.0
215942;118;24.0
219008;118;60.0
223231;118;17.0
250383;118;34.0
254822;118;34.0
9141;117;65.0
10030;117;66.0
11724;117;42.0
17190;117;31.0
53614;117;30.0
60098;117;35.0
72214;117;40.0
123597;117;44.0
131594;117;47.0
151702;117;18.0
153513;117;31.0
156972;117;26.0
228021;117;32.0
245864;117;46.0
249958;117;12.0
250925;117;33.0
3371;116;25.0
19842;116;34.0
144910;116;34.0
155027;116;39.0
178130;116;45.0
187763;116;33.0
215136;116;34.0
232964;116;44.0
244685;116;34.0
262902;116;32.0
24433;115;37.0
74709;115;21.0
86392;115;25.0
98547;115;43.0
123430;115;34.0
141958;115;41.0
144194;115;21.0
147803;115;64.0
158033;115;24.0
222912;115;41.0
228789;115;44.0
237748;115;27.0
257450;115;34.0
14456;114;27.0
17507;114;37.0
21031;114;36.0
23680;114;34.0
47609;114;34.0
81682;114;36.0
81771;114;37.0
130426;114;34.0
148798;114;54.0
152645;114;28.0
171968;114;23.0
176481;114;34.0
188171;114;34.0
193676;114;27.0
223787;114;58.0
230699;114;30.0
236655;114;30.0
247129;114;26.0
264903;114;36.0
11120;113;58.0
30806;113;24.0
41455;113;34.0
88652;113;83.0
110440;113;29.0
130847;113;35.0
140069;113;29.0
164926;113;25.0
184465;113;33.0
185634;113;34.0
205487;113;36.0
218569;113;36.0
243876;113;31.0
245295;113;24.0
252347;113;52.0
259930;113;25.0
26084;112;21.0
26443;112;27.0
43021;112;34.0
52002;112;34.0
63595;112;41.0
106273;112;28.0
113334;112;40.0
133416;112;25.0
159506;112;28.0
190885;112;38.0
198930;112;21.0
220597;112;26.0
261603;112;27.0
3827;111;23.0
23511;111;56.0
41757;111;58.0
54622;111;34.0
89551;111;29.0
96776;111;28.0
103541;111;24.0
106280;111;34.0
174726;111;34.0
175117;111;34.0
212088;111;33.0
215006;111;44.0
13540;110;15.0
78846;110;58.0
121170;110;30.0
135360;110;39.0
165758;110;34.0
179791;110;22.0
219482;110;28.0
226482;110;21.0
232959;110;43.0
239423;110;49.0
243929;110;63.0
248850;110;48.0
276463;110;26.0
8454;109;34.0
33888;109;48.0
43687;109;27.0
69389;109;29.0
107645;109;24.0
119369;109;34.0
148712;109;34.0
148898;109;24.0
174140;109;23.0
182506;109;40.0
223386;109;27.0
238613;109;37.0
276925;108;22.0
31611;108;44.0
37293;108;41.0
42718;108;50.0
121606;108;23.0
124688;108;23.0
145369;108;34.0
151608;108;34.0
157655;108;45.0
179624;108;31.0
187624;108;34.0
191575;108;30.0
207563;108;29.0
216099;108;34.0
220867;108;25.0
242445;108;24.0
16413;107;34.0
39396;107;20.0
39502;107;56.0
52044;107;46.0
59038;107;28.0
62009;107;34.0
69211;107;34.0
98440;107;17.0
112914;107;34.0
116210;107;46.0
153322;107;33.0
158714;107;34.0
159283;107;66.0
171602;107;37.0
178920;107;31.0
184672;107;30.0
224340;107;45.0
232579;107;38.0
30261;106;27.0
40415;106;34.0
77181;106;33.0
80453;106;24.0
96440;106;29.0
97324;106;29.0
104211;106;39.0
113955;106;16.0
115537;106;50.0
131099;106;39.0
162311;106;22.0
179734;106;26.0
189227;106;36.0
194646;106;50.0
227276;106;41.0
10560;105;27.0
12657;105;48.0
13995;105;34.0
16721;105;34.0
44089;105;34.0
48975;105;34.0
81274;105;28.0
84716;105;44.0
98356;105;45.0
141210;105;34.0
200643;105;21.0
204946;105;47.0
4157;104;39.0
28619;104;34.0
33319;104;24.0
34588;104;34.0
46269;104;26.0
61427;104;34.0
70222;104;56.0
119364;104;16.0
137336;104;26.0
159732;104;47.0
159834;104;19.0
171986;104;47.0
180707;104;46.0
194519;104;28.0
221948;104;36.0
222716;104;34.0
226745;104;38.0
248477;104;17.0
249791;104;38.0
250300;104;34.0
252642;104;27.0
13935;103;36.0
26621;103;34.0
37493;103;34.0
54206;103;24.0
66385;103;34.0
89867;103;28.0
98499;103;34.0
100822;103;54.0
126697;103;30.0
132375;103;58.0
148966;103;35.0
236727;103;32.0
236955;103;41.0
246507;103;35.0
267409;103;34.0
37019;102;34.0
40647;102;40.0
58067;102;26.0
70999;102;57.0
77270;102;18.0
98723;102;29.0
101731;102;34.0
135703;102;32.0
138010;102;31.0
142202;102;20.0
152435;102;40.0
199092;102;50.0
206695;102;45.0
223566;102;29.0
238849;102;40.0
239626;102;52.0
254377;102;50.0
259114;102;55.0
259155;102;25.0
261379;102;19.0
264355;102;36.0
20119;101;51.0
39345;101;47.0
40553;101;34.0
65584;101;26.0
70183;101;25.0
78941;101;39.0
99441;101;33.0
104657;101;25.0
140879;101;36.0
175636;101;46.0
187410;101;100.0
189666;101;34.0
205383;101;36.0
238186;101;36.0
262070;101;28.0
266283;101;62.0
14958;100;39.0
28537;100;29.0
49212;100;38.0
62239;100;9.0
64015;100;28.0
65663;100;32.0
71612;100;25.0
91026;100;40.0
97598;100;43.0
115692;100;33.0
116866;100;34.0
160406;100;34.0
160407;100;34.0
160408;100;34.0
160409;100;34.0
160410;100;34.0
160414;100;34.0
160415;100;34.0
160416;100;34.0
160735;100;39.0
175559;100;34.0
219951;100;19.0
277195;99;54.0
26240;99;34.0
31050;99;34.0
47594;99;52.0
75149;99;36.0
88229;99;44.0
92498;99;34.0
131913;99;35.0
160405;99;34.0
160413;99;34.0
183532;99;35.0
187981;99;23.0
191707;99;26.0
211288;99;36.0
221777;99;26.0
227884;99;25.0
240829;99;23.0
245649;99;27.0
264996;99;25.0
7128;98;8.0
8019;98;34.0
20409;98;51.0
21343;98;40.0
39584;98;32.0
48268;98;18.0
74689;98;39.0
81298;98;20.0
85433;98;33.0
111944;98;23.0
124876;98;23.0
153079;98;26.0
213255;98;32.0
229409;98;32.0
240219;98;38.0
258270;98;34.0
37527;97;30.0
71234;97;30.0
115841;97;60.0
118135;97;29.0
139480;97;26.0
145109;97;45.0
165183;97;60.0
175485;97;21.0
179019;97;34.0
191720;97;37.0
193529;97;51.0
243236;97;50.0
259264;97;45.0
270605;97;34.0
9029;96;34.0
17003;96;34.0
20971;96;20.0
32250;96;29.0
99312;96;28.0
135277;96;30.0
141601;96;29.0
148028;96;34.0
153723;96;31.0
179288;96;50.0
195904;96;36.0
200422;96;29.0
202462;96;32.0
223190;96;33.0
226205;96;48.0
227176;96;27.0
10067;95;61.0
27740;95;57.0
30898;95;43.0
43962;95;23.0
66878;95;42.0
73588;95;38.0
110040;95;23.0
122037;95;27.0
148586;95;34.0
151537;95;33.0
156971;95;34.0
160434;95;29.0
177040;95;27.0
178797;95;29.0
184661;95;34.0
185275;95;32.0
206944;95;26.0
223253;95;56.0
249723;95;32.0
255814;95;29.0
269841;95;16.0
27551;94;56.0
27947;94;28.0
48579;94;24.0
74215;94;26.0
90049;94;30.0
99032;94;25.0
109049;94;34.0
122506;94;27.0
140555;94;31.0
170861;94;44.0
183101;94;15.0
203380;94;38.0
208555;94;12.0
209156;94;48.0
221510;94;28.0
253106;94;45.0
270352;94;31.0
14449;93;72.0
40559;93;34.0
50321;93;40.0
56307;93;34.0
135609;93;34.0
142479;93;34.0
153361;93;44.0
174914;93;33.0
177277;93;30.0
195374;93;51.0
219321;93;34.0
226616;93;34.0
230013;93;34.0
235429;93;19.0
241042;93;34.0
254064;93;45.0
267830;93;101.0
5609;92;25.0
28594;92;18.0
29101;92;38.0
30744;92;31.0
33816;92;33.0
42458;92;47.0
43359;92;33.0
51992;92;43.0
53278;92;34.0
67034;92;57.0
88738;92;34.0
99630;92;24.0
121986;92;54.0
139828;92;49.0
225379;92;24.0
243328;92;33.0
261998;92;28.0
643;91;23.0
18995;91;34.0
24933;91;44.0
31393;91;34.0
66443;91;29.0
84122;91;56.0
91184;91;31.0
91449;91;34.0
95574;91;37.0
104278;91;29.0
119517;91;34.0
119725;91;24.0
121264;91;34.0
154944;91;33.0
192211;91;45.0
204457;91;55.0
211610;91;50.0
244139;91;32.0
253859;91;38.0
271144;91;25.0
271176;91;39.0
275281;91;36.0
276688;91;34.0
31987;90;36.0
57234;90;34.0
69156;90;31.0
75485;90;27.0
79933;90;38.0
95301;90;19.0
103336;90;55.0
110382;90;35.0
130705;90;29.0
132500;90;29.0
136491;90;18.0
140863;90;32.0
141109;90;28.0
146298;90;25.0
146932;90;30.0
156111;90;15.0
167189;90;43.0
168642;90;24.0
206865;90;22.0
207494;90;42.0
232211;90;34.0
237271;90;34.0
243294;90;25.0
255846;90;21.0
256844;90;36.0
20172;89;27.0
49980;89;27.0
57398;89;39.0
95173;89;34.0
111816;89;34.0
118881;89;31.0
171846;89;34.0
207965;89;46.0
216386;89;25.0
217566;89;16.0
228311;89;32.0
237474;89;24.0
254676;89;34.0
263733;89;34.0
268751;89;34.0
271558;89;35.0
8734;88;34.0
35704;88;53.0
48057;88;34.0
82497;88;47.0
104168;88;34.0
130482;88;54.0
140087;88;32.0
152099;88;14.0
170227;88;33.0
189392;88;26.0
192245;88;34.0
224927;88;38.0
255618;88;30.0
258884;88;34.0
274325;88;51.0
276641;88;25.0
21011;87;44.0
47118;87;42.0
59912;87;27.0
69310;87;34.0
72601;87;24.0
81088;87;18.0
96357;87;31.0
102227;87;28.0
115572;87;23.0
122440;87;29.0
123257;87;20.0
125736;87;17.0
130157;87;47.0
133910;87;36.0
149043;87;55.0
157082;87;25.0
181223;87;34.0
186899;87;24.0
193337;87;34.0
207259;87;38.0
248496;87;34.0
253771;87;49.0
259660;87;21.0
276670;87;30.0
3346;86;20.0
37400;86;27.0
49900;86;48.0
73157;86;20.0
98263;86;35.0
116676;86;47.0
124259;86;34.0
126196;86;36.0
154773;86;30.0
163488;86;24.0
164944;86;23.0
193778;86;34.0
199378;86;14.0
208907;86;26.0
231264;86;38.0
267510;86;23.0
9613;85;34.0
15819;85;34.0
17667;85;33.0
37974;85;34.0
53241;85;34.0
60278;85;34.0
67997;85;53.0
83467;85;60.0
91576;85;31.0
95525;85;46.0
104880;85;21.0
112093;85;35.0
112761;85;29.0
134556;85;28.0
137384;85;32.0
142005;85;46.0
153342;85;43.0
154730;85;42.0
159040;85;14.0
161870;85;34.0
186736;85;34.0
202711;85;30.0
213410;85;34.0
227702;85;42.0
239449;85;14.0
242962;85;26.0
248547;85;50.0
12100;84;26.0
14897;84;24.0
25630;84;46.0
28177;84;26.0
62303;84;31.0
65665;84;40.0
69810;84;36.0
72523;84;34.0
95921;84;34.0
99347;84;30.0
114581;84;23.0
126726;84;34.0
138529;84;34.0
144315;84;34.0
152309;84;71.0
180042;84;63.0
182819;84;44.0
190844;84;34.0
198692;84;51.0
198726;84;46.0
203649;84;41.0
221687;84;34.0
224572;84;27.0
225411;84;34.0
235498;84;42.0
255943;84;41.0
262186;84;25.0
278144;83;48.0
11687;83;47.0
15918;83;23.0
41831;83;52.0
42466;83;38.0
58594;83;33.0
59770;83;34.0
63854;83;45.0
69089;83;28.0
70931;83;36.0
76168;83;34.0
86242;83;24.0
101081;83;18.0
102154;83;34.0
112559;83;37.0
131032;83;36.0
172326;83;51.0
172676;83;29.0
178223;83;34.0
200993;83;25.0
209464;83;17.0
225078;83;46.0
226393;83;24.0
232271;83;46.0
265403;83;35.0
24462;82;1.0
33958;82;34.0
62558;82;34.0
71853;82;23.0
74833;82;35.0
123744;82;25.0
124717;82;24.0
139904;82;8.0
149802;82;33.0
155141;82;31.0
157127;82;26.0
168954;82;29.0
182164;82;9.0
206249;82;20.0
212142;82;37.0
215677;82;44.0
230374;82;30.0
239535;82;34.0
243206;82;34.0
250015;82;31.0
255546;82;42.0
255979;82;30.0
258913;82;25.0
243;81;34.0
20871;81;34.0
30445;81;23.0
39441;81;26.0
45042;81;38.0
68436;81;49.0
71831;81;21.0
73044;81;34.0
74172;81;20.0
79285;81;34.0
102705;81;22.0
106849;81;39.0
117873;81;50.0
128557;81;34.0
139884;81;38.0
143837;81;28.0
147752;81;27.0
165987;81;48.0
174596;81;34.0
184365;81;34.0
208605;81;38.0
209817;81;27.0
213919;81;34.0
221870;81;45.0
222054;81;34.0
248259;81;34.0
259249;81;34.0
263107;81;24.0
269557;81;40.0
273993;81;23.0
8529;80;34.0
12650;80;27.0
49155;80;26.0
61854;80;34.0
74056;80;24.0
80075;80;34.0
82123;80;30.0
87964;80;56.0
108243;80;14.0
116006;80;34.0
124874;80;32.0
128325;80;43.0
136313;80;27.0
144038;80;49.0
155173;80;34.0
159137;80;42.0
166017;80;38.0
171076;80;29.0
171904;80;28.0
189558;80;55.0
190923;80;45.0
194514;80;36.0
203910;80;16.0
227025;80;33.0
230427;80;28.0
237900;80;27.0
246678;80;33.0
249989;80;34.0
256843;80;40.0
276929;79;35.0
1211;79;22.0
15021;79;37.0
24186;79;36.0
35445;79;31.0
43004;79;45.0
50206;79;36.0
50550;79;34.0
51440;79;34.0
66485;79;34.0
80234;79;34.0
83743;79;30.0
84201;79;39.0
104144;79;65.0
108392;79;34.0
124322;79;34.0
170724;79;43.0
170810;79;40.0
175493;79;30.0
190185;79;34.0
199209;79;32.0
203900;79;30.0
213760;79;32.0
234765;79;28.0
247241;79;37.0
256072;79;34.0
272120;79;34.0
275922;79;47.0
15049;78;28.0
16718;78;29.0
41837;78;34.0
58458;78;23.0
58612;78;54.0
60424;78;34.0
71981;78;30.0
74286;78;23.0
84126;78;40.0
91103;78;35.0
96679;78;27.0
111190;78;53.0
115473;78;34.0
123825;78;34.0
127384;78;32.0
135351;78;23.0
136071;78;44.0
149510;78;41.0
151991;78;39.0
179739;78;42.0
189848;78;36.0
192710;78;53.0
202358;78;52.0
210587;78;34.0
215947;78;34.0
241432;78;23.0
244995;78;30.0
257198;78;34.0
268711;78;30.0
270629;78;34.0
21484;77;21.0
31008;77;29.0
51252;77;34.0
55607;77;34.0
74026;77;21.0
74453;77;61.0
83496;77;34.0
95261;77;34.0
126531;77;23.0
128040;77;35.0
129690;77;34.0
131441;77;18.0
165516;77;26.0
175536;77;27.0
194957;77;41.0
202564;77;34.0
232106;77;36.0
235475;77;46.0
248356;77;37.0
251467;77;8.0
274117;77;30.0
1025;76;33.0
3167;76;42.0
7887;76;23.0
8839;76;34.0
27875;76;34.0
29806;76;34.0
41667;76;34.0
52293;76;61.0
64946;76;34.0
67515;76;45.0
68256;76;28.0
79740;76;24.0
85043;76;34.0
93034;76;45.0
109771;76;34.0
114893;76;32.0
116183;76;34.0
123544;76;34.0
127203;76;20.0
130168;76;62.0
133682;76;34.0
142649;76;27.0
187762;76;24.0
188583;76;22.0
194500;76;60.0
198982;76;34.0
202260;76;104.0
209174;76;34.0
224159;76;34.0
224997;76;34.0
228727;76;34.0
233903;76;23.0
250683;76;41.0
254502;76;41.0
265607;76;31.0
4334;75;38.0
21356;75;56.0
37512;75;27.0
37968;75;50.0
47117;75;34.0
47779;75;34.0
61107;75;41.0
93565;75;72.0
102322;75;54.0
103265;75;92.0
120080;75;32.0
126814;75;32.0
140223;75;27.0
153797;75;31.0
168216;75;47.0
179433;75;42.0
181254;75;34.0
187747;75;22.0
196775;75;34.0
197687;75;34.0
205448;75;22.0
215988;75;42.0
234683;75;23.0
244593;75;33.0
245157;75;53.0
254467;75;29.0
262974;75;23.0
264947;75;34.0
267282;75;35.0
269835;75;25.0
278633;74;34.0
3675;74;24.0
10118;74;44.0
50204;74;36.0
66797;74;28.0
82171;74;26.0
83096;74;47.0
95353;74;59.0
108336;74;34.0
110853;74;34.0
114078;74;32.0
119505;74;32.0
125063;74;44.0
138867;74;35.0
139359;74;36.0
142801;74;17.0
156670;74;39.0
158361;74;44.0
206959;74;32.0
210874;74;26.0
221946;74;28.0
230115;74;44.0
237990;74;34.0
240100;74;32.0
240258;74;34.0
258482;74;34.0
274220;74;28.0
638;73;20.0
5543;73;29.0
15208;73;34.0
32802;73;34.0
33124;73;34.0
87929;73;25.0
89179;73;31.0
98783;73;30.0
144318;73;34.0
153042;73;35.0
159847;73;34.0
168816;73;35.0
196148;73;26.0
208058;73;35.0
216100;73;40.0
217056;73;30.0
221732;73;26.0
226394;73;31.0
238889;73;33.0
243759;73;51.0
252007;73;35.0
254405;73;33.0
273906;73;30.0
274803;73;34.0
275276;73;34.0
4938;72;30.0
6772;72;34.0
17183;72;23.0
41086;72;42.0
47279;72;29.0
79266;72;34.0
87257;72;34.0
98322;72;40.0
98930;72;34.0
110608;72;22.0
120396;72;46.0
125474;72;26.0
135624;72;25.0
145198;72;28.0
179075;72;82.0
188022;72;34.0
188273;72;22.0
200585;72;18.0
203502;72;34.0
203603;72;37.0
203764;72;48.0
209563;72;48.0
211351;72;42.0
220307;72;33.0
222035;72;56.0
226341;72;18.0
226553;72;34.0
233256;72;36.0
234954;72;26.0
236269;72;21.0
241268;72;34.0
251003;72;37.0
265553;72;34.0
274656;72;40.0
18384;71;37.0
24641;71;34.0
30994;71;34.0
46145;71;43.0
60050;71;40.0
67397;71;50.0
74665;71;34.0
76019;71;28.0
79961;71;23.0
80203;71;34.0
94952;71;58.0
96493;71;34.0
113030;71;25.0
118627;71;62.0
120696;71;31.0
128331;71;24.0
140410;71;26.0
141794;71;30.0
152579;71;22.0
161299;71;41.0
173122;71;28.0
192119;71;39.0
194803;71;44.0
196146;71;38.0
213531;71;63.0
218197;71;39.0
223721;71;34.0
234281;71;34.0
242143;71;34.0
272077;71;23.0
28255;70;23.0
28663;70;34.0
35921;70;8.0
47030;70;35.0
58961;70;34.0
61910;70;44.0
85294;70;54.0
91633;70;21.0
104123;70;34.0
114629;70;31.0
125303;70;25.0
129368;70;34.0
140080;70;35.0
153653;70;50.0
173879;70;25.0
183061;70;30.0
225617;70;34.0
231993;70;26.0
240700;70;15.0
243942;70;34.0
253871;70;26.0
258084;70;47.0
265487;70;75.0
741;69;16.0
22818;69;28.0
30770;69;39.0
36369;69;30.0
51082;69;30.0
52011;69;37.0
54578;69;34.0
60263;69;52.0
71900;69;34.0
71940;69;34.0
88729;69;31.0
100345;69;34.0
118587;69;59.0
171445;69;37.0
172852;69;34.0
175100;69;55.0
177590;69;49.0
188369;69;25.0
191523;69;41.0
196656;69;26.0
199041;69;34.0
201058;69;34.0
203058;69;32.0
203401;69;34.0
205963;69;56.0
206016;69;25.0
206563;69;45.0
207291;69;34.0
207616;69;53.0
220158;69;34.0
239241;69;34.0
257368;69;30.0
262459;69;34.0
266840;69;22.0
268691;69;37.0
270256;69;45.0
270906;69;32.0
7283;68;30.0
13600;68;34.0
15589;68;34.0
15670;68;34.0
18309;68;34.0
19493;68;34.0
20462;68;34.0
37288;68;36.0
41449;68;34.0
62464;68;26.0
65322;68;34.0
68943;68;34.0
70703;68;33.0
71285;68;28.0
89207;68;26.0
105627;68;23.0
109491;68;40.0
114279;68;42.0
124888;68;25.0
125031;68;34.0
134516;68;26.0
142715;68;35.0
144455;68;40.0
156510;68;50.0
186762;68;18.0
193350;68;34.0
195714;68;37.0
203844;68;40.0
206202;68;16.0
209631;68;23.0
211231;68;21.0
237856;68;34.0
246823;68;34.0
250368;68;34.0
274056;68;24.0
276165;68;20.0
3145;67;34.0
4622;67;18.0
5350;67;20.0
7210;67;34.0
11400;67;49.0
12272;67;18.0
19681;67;44.0
36741;67;24.0
41364;67;34.0
41701;67;25.0
42948;67;42.0
45113;67;34.0
47605;67;27.0
61798;67;34.0
63228;67;34.0
70401;67;23.0
72785;67;39.0
97290;67;24.0
99641;67;35.0
102642;67;34.0
103281;67;39.0
106954;67;24.0
108950;67;43.0
113537;67;29.0
117593;67;31.0
126388;67;26.0
136326;67;42.0
140974;67;44.0
161200;67;43.0
163430;67;34.0
168438;67;34.0
176887;67;30.0
181212;67;32.0
189115;67;28.0
215986;67;28.0
223530;67;34.0
233041;67;29.0
235117;67;47.0
238461;67;34.0
242640;67;23.0
243213;67;34.0
243964;67;34.0
246634;67;34.0
247201;67;34.0
249953;67;34.0
259028;67;34.0
262310;67;34.0
269397;67;34.0
392;66;44.0
3556;66;68.0
19522;66;54.0
33474;66;34.0
38544;66;34.0
38654;66;17.0
47534;66;45.0
67198;66;13.0
90137;66;40.0
94781;66;34.0
110406;66;38.0
115488;66;22.0
127623;66;27.0
136237;66;34.0
136465;66;18.0
137211;66;34.0
142745;66;38.0
151139;66;34.0
154553;66;23.0
163824;66;17.0
167517;66;25.0
172941;66;38.0
188027;66;44.0
196228;66;40.0
208815;66;23.0
218976;66;19.0
240267;66;34.0
255719;66;30.0
258352;66;34.0
260662;66;34.0
271516;66;34.0
272573;66;23.0
278026;65;56.0
4092;65;27.0
5209;65;48.0
8167;65;39.0
12569;65;22.0
21229;65;34.0
25311;65;34.0
29974;65;34.0
30035;65;37.0
32575;65;23.0
36135;65;34.0
38950;65;26.0
53846;65;55.0
62966;65;23.0
70541;65;26.0
76102;65;33.0
88620;65;27.0
96869;65;28.0
102164;65;44.0
107270;65;38.0
124574;65;37.0
131476;65;29.0
138777;65;34.0
163358;65;21.0
166409;65;63.0
167223;65;34.0
170192;65;34.0
170264;65;23.0
192101;65;29.0
195247;65;18.0
206415;65;27.0
237534;65;47.0
242999;65;34.0
248003;65;34.0
249732;65;34.0
267788;65;41.0
268022;65;52.0
275239;65;49.0
278843;64;28.0
4896;64;18.0
23725;64;57.0
35490;64;31.0
43873;64;43.0
48911;64;57.0
52807;64;38.0
57412;64;25.0
62339;64;34.0
62426;64;34.0
62688;64;31.0
64310;64;46.0
77082;64;21.0
107865;64;34.0
112401;64;49.0
134118;64;34.0
140184;64;23.0
158344;64;36.0
161039;64;30.0
167812;64;38.0
189678;64;43.0
199167;64;42.0
217895;64;34.0
223034;64;34.0
224105;64;54.0
239468;64;26.0
241791;64;27.0
255798;64;34.0
258011;64;29.0
259626;64;2.0
22365;63;51.0
27363;63;30.0
34523;63;34.0
39227;63;37.0
40330;63;34.0
50859;63;26.0
53418;63;28.0
53430;63;25.0
60427;63;37.0
79754;63;58.0
81216;63;34.0
81855;63;42.0
89361;63;25.0
106028;63;39.0
116758;63;38.0
126903;63;34.0
134483;63;34.0
135681;63;34.0
137437;63;26.0
150067;63;29.0
152483;63;18.0
162564;63;28.0
166141;63;34.0
173486;63;45.0
178201;63;34.0
184871;63;27.0
185722;63;24.0
191188;63;80.0
197410;63;31.0
203074;63;23.0
231351;63;34.0
241565;63;64.0
241749;63;34.0
245499;63;30.0
252843;63;34.0
254053;63;27.0
263383;63;34.0
274423;63;34.0
11224;62;51.0
21368;62;30.0
21618;62;24.0
30081;62;25.0
40914;62;28.0
44297;62;22.0
46197;62;26.0
49582;62;29.0
67111;62;36.0
71207;62;34.0
76575;62;44.0
78619;62;37.0
80803;62;27.0
86408;62;39.0
86959;62;29.0
88412;62;36.0
90391;62;41.0
109779;62;25.0
118333;62;18.0
126860;62;28.0
127131;62;42.0
134621;62;31.0
142143;62;32.0
146386;62;14.0
157252;62;43.0
161265;62;44.0
177073;62;34.0
206891;62;32.0
208095;62;34.0
210597;62;38.0
215953;62;32.0
218344;62;23.0
224923;62;24.0
234948;62;34.0
240370;62;34.0
240906;62;34.0
242639;62;17.0
278582;61;34.0
1848;61;22.0
3373;61;30.0
7958;61;27.0
12863;61;29.0
18850;61;28.0
27813;61;34.0
35030;61;26.0
42323;61;34.0
49842;61;40.0
54453;61;34.0
55142;61;47.0
57620;61;34.0
66574;61;27.0
66619;61;25.0
86680;61;38.0
87600;61;34.0
87707;61;23.0
89391;61;34.0
98575;61;58.0
101214;61;46.0
104311;61;34.0
126395;61;28.0
127035;61;52.0
143964;61;26.0
154529;61;37.0
168985;61;34.0
169492;61;55.0
172374;61;20.0
177375;61;42.0
180591;61;1.0
190831;61;34.0
228579;61;29.0
229282;61;32.0
233976;61;29.0
242499;61;34.0
243879;61;32.0
245088;61;27.0
248464;61;30.0
269799;61;34.0
277157;60;70.0
277378;60;33.0
13347;60;49.0
20180;60;36.0
25695;60;32.0
34864;60;39.0
43397;60;33.0
59059;60;19.0
74328;60;40.0
90277;60;23.0
90423;60;50.0
109899;60;34.0
115904;60;27.0
121119;60;50.0
124010;60;43.0
133284;60;41.0
137006;60;34.0
148847;60;34.0
149661;60;34.0
154137;60;34.0
156706;60;19.0
167438;60;19.0
170721;60;33.0
172091;60;58.0
173881;60;32.0
177091;60;36.0
179741;60;34.0
185254;60;30.0
185514;60;32.0
207341;60;58.0
211137;60;34.0
237264;60;35.0
237646;60;56.0
240225;60;46.0
248138;60;34.0
254201;60;25.0
260699;60;42.0
262040;60;41.0
266650;60;35.0
266824;60;44.0
272897;60;34.0
929;59;36.0
15651;59;23.0
16996;59;23.0
24733;59;32.0
31900;59;12.0
35185;59;56.0
53256;59;21.0
57255;59;34.0
61038;59;53.0
62542;59;40.0
67270;59;34.0
71902;59;34.0
73127;59;21.0
76530;59;55.0
86107;59;34.0
95741;59;29.0
105214;59;34.0
109013;59;39.0
118320;59;29.0
